,Unnamed: 0,id,text,date,user,retweets,sentiment,tweet_id,relevant,real_sentiment
231,459,660,"#Disney hits a new all-time high of $153.41 today 

$DIS #DisneyStock #DisneyShareholder #investing https://t.co/sQYWUyHtpg",2019-11-26 17:37:48.000000,Disney Shareholder,0,0.1481818181818182,1199396854728773633,0,1
232,461,665,"RT @ABiggzHD: 🔔🔔 LISTEN UP! 🔔🔔

After months... WE HAVE FINALLY FINISHED CODING OUR FIRST CUSTOM BOT!!

✔️NO MORE GOING TO FINVIZ
✔️NO MORE…",2019-11-26 17:34:44.000000,SimplyStocks,4,0.296875,1199396081093632000,0,1
233,463,666,"RT @ABiggzHD: 🔔🔔 LISTEN UP! 🔔🔔

After months... WE HAVE FINALLY FINISHED CODING OUR FIRST CUSTOM BOT!!

✔️NO MORE GOING TO FINVIZ
✔️NO MORE…",2019-11-26 17:30:24.000000,Danielhdz_17,4,0.296875,1199394992395104257,0,1
234,464,667,"RT @ABiggzHD: 🔔🔔 LISTEN UP! 🔔🔔

After months... WE HAVE FINALLY FINISHED CODING OUR FIRST CUSTOM BOT!!

✔️NO MORE GOING TO FINVIZ
✔️NO MORE…",2019-11-26 17:29:23.000000,SeriousMedal,4,0.296875,1199394736580087808,0,1
235,465,668,"🔔🔔 LISTEN UP! 🔔🔔

After months... WE HAVE FINALLY FINISHED CODING OUR FIRST CUSTOM BOT!!

✔️NO MORE GOING TO FINVIZ
✔️NO MORE GOING TO YAHOO
✔️ GET EVERYTHING QUICKLY!

So proud of this one. 

Here is what it looks like $DIS $NTNX $DLTR $BBY $KERN 

Retweets Appreciated! 💗💗 https://t.co/WIhnUN5yol",2019-11-26 17:28:37.000000,Ali Biggz,4,0.4067708333333333,1199394544044986369,0,1
236,467,670,RT @TraceOption: Unusual volume detected for $DIS https://t.co/9Qa2xt8jjm,2019-11-26 17:27:47.000000,r/wallstreet,1,0.2,1199394334229090308,0,-1
237,469,5853,"$TSLA  is the @Apple stock of electric cars

$btc is the the stock, if the #internet had one

#Honey stocks are a lucrative 20-30year asset

Brazil, Argentina &amp; Africa are regions with immense growth over the next *decade*

„Space Industries“ are the next ' $crypto' 

#hold $btc",2019-12-17 10:39:37.000000,Lucas Crown,0,0.0,1206901758452211712,0,1
238,471,674,$DIS NEW ARTICLE : Disney Stock Hits New High As Analyst Estimates Disney+ Downloads At 15.5M https://t.co/XlZPCu5C9W Get all the latest $DIS related news here : https://t.co/Jv5D8ehovb https://t.co/C3O7kTtcGp,2019-11-26 17:13:05.000000,stck.pro,0,0.1865454545454545,1199390636027326464,0,1
239,472,5854,"RT @veganshelly: The shorts are getting so f*cked it’s like Christmas came early 🍎

#Tesla $TSLA #DamnShawty #MerryChristmas #380bitches ht…",2019-12-17 10:39:11.000000,Markus Pfeisinger,7,0.1,1206901650939633664,0,1
240,473,676,"Pre-market Action Plan:

$CCXI Pivot fail ss 6pts, looking for more
$GBT Pivot Fail ss 8pts
$DIS Long 2pts
$NTNX Pivot fail ss 2pts.

https://t.co/63TBxT5R0E https://t.co/gqf0Kwbl4b",2019-11-26 17:09:03.000000,Spartan,0,-0.15833333333333333,1199389618900070405,0,1
241,475,678,"Solid move on $DIS this week. Wouldn't be surprised to see the $160 levels taken out early next week, especially if more streaming numbers are released. https://t.co/NMgSk2TMwX",2019-11-26 17:06:52.000000,UpsideTrades.com,0,0.24,1199389071405146112,0,1
242,476,679,"US STOCKS-Trade, Disney propel Wall Street to new record high $DIS $BBY $DLTR $HPE https://t.co/oWca9twdlM",2019-11-26 17:06:46.000000,newsfilter.io,0,0.1481818181818182,1199389043080847361,0,1
243,477,680,"$AMZN wants to test 1800... if it breaks above watch it run 20 more this week
$BABA solid move... 188 break was the entry trigger now at 192
$DIS runner.. simple trade.. above 150 it can see 155, just touched 153.41 
$SPX struggling at 3140.. lets see if it can close above",2019-11-26 17:05:53.000000,EliteOptionsTrader,1,0.1,1199388823966208000,0,1
244,479,682,Took 1/4 of my $DIS calls off from yesterday to sell into the the strength so far. Leaning to the probability that we still got more to run but wanted to lock in some gains in case we peter out here.,2019-11-26 17:03:56.000000,U8,0,0.3,1199388330254749696,0,1
245,485,690,"$DIS - 

Heading into 2020

- very favourable comps
- 2B in cost synergies being delivered 
- Asia / EU launches 
- Galaxy’s Edge in full stride 

- plus Xmas merch sales looming huge - SW, Mando, Frozen

#DisneyPlus @Disney https://t.co/hxjqf5IJ6e",2019-11-26 16:56:31.000000,SHF,1,0.3166666666666667,1199386465337331713,0,1
246,487,692,$DIS - Dont forget to take profits that 153.40 area is very hard.,2019-11-26 16:55:55.000000,ManicTrading,0,-0.3791666666666667,1199386314992504835,0,1
247,490,4280,"$GOOG/L doesn't make this move if it wasn't planning to make some moves. @williamready was a mastermind at PayPal, completing rebuilding PayPal's mobile app, launching One Touch, and making Venmo into what it is today. Long $GOOGL
https://t.co/XTMq4UVIRP",2019-12-12 12:25:19.000000,Matthew Cochrane,2,-0.05,1205116419723186180,0,1
248,499,707,"RT @vincent13031925: Model Y Deliveries Starting In 1-2 Months!? 

Thanks ⁦@Gfilche⁩ from ⁦@HyperChangeTV⁩ 

$TSLA #Tesla #ModelY https://t…",2019-11-27 08:17:42.000000,Marco Beneduce,42,0.1,1199618287585386496,0,1
249,500,708,High-return trading systems. Auto-trading available. Sign up today! https://t.co/SlDMcCQf0c $SPY $VIX $TSLA $AAPL $AMZN,2019-11-27 08:17:09.000000,Profectus Systems,0,0.5,1199618152075841536,0,1
250,505,713,"@markbspiegel @elonmusk Scrap the duplicates (obviously).
Divide the remaining in those who already own a $TSLA an those who don't.
I bet the pond is not as big as Musk wants us to believe with not as many new fish to hook as a 'potential' buyer. 
It's incestuous cannibalization.",2019-11-27 08:07:21.000000,G Schelle,0,0.2051948051948052,1199615682947747840,0,-1
251,509,717,Why $tsla should eye government contract for fixed revenue https://t.co/emkLPbG1L1,2019-11-27 08:03:48.000000,naashonomics,0,0.1,1199614792001961984,0,1
252,510,4288,"Do you trade stocks long or short? Free Trade Ideas Trading Room

No nonsense room for serious trader looking to use a.i. algorithmic strategy set up alerts
$AAPL $AMZN $GOOGL $NFLX $FB $TSLA $GRNF $BYND

Barrie on mic screen sharing his AI screens
FREE at https://t.co/L6A1rF9Fdt https://t.co/PdDYCBDwzT",2019-12-12 11:31:51.000000,Beyond The Trades,1,0.08333333333333334,1205102965926825985,0,1
253,511,719,"@WPipperger Since going public, Tesla stock is up 1,613% - during the same period Ford is down 20%. $TSLA $F 
#Perception #WednesdayWisdom #WednesdayThoughts",2019-11-27 08:03:01.000000,Haris Arshad,0,-0.051851851851851864,1199614594257432577,0,1
254,524,5858,"RT @korinek_trades: Here is my forecasted wave 5 projection before $TSLA eats sh**. (W1+W3)x.618, added to wave 4 low gives me 420 projecte…",2019-12-17 10:36:31.000000,mask2u,5,0.0,1206900981465698305,0,1
255,525,734,"This is what you get when you have fanboys echo @elonmusk: materially false info

These are pre-orders, the M3 had 518k @ $1k. These are 1/2 that at 1/10 the price. Not close, but good enough to mislead 

Ps: ~23% of M3 PO’s were refunded

$tsla $tslaq https://t.co/Cuq8fvPChs",2019-11-27 07:41:24.000000,Risk and Chips,0,0.09999999999999996,1199609155075497984,0,-1
256,534,743,RT @DanZanger: $AAPL Trending higher https://t.co/RjvfafrXGL,2019-11-27 07:33:48.000000,Sandi,5,0.25,1199607239344082944,0,-1
257,538,5860,RT @BradMunchen: $TSLA needs a whopping 59K in global sales this month (20% &gt; Mar'19 record high) in order to reach the 2019 target of 360K…,2019-12-17 10:34:42.000000,flufferbot01,3,0.08,1206900522537668608,0,1
258,542,751,12 Great Books on Options Trading https://t.co/u69ZnBdmhA #options #trading $SPY $AAPL $VIX $VXX $RUT $DIA $QQQ,2019-11-27 06:48:57.000000,Investing Books,0,0.8,1199595952006451200,0,1
259,544,4298,"$GOOGL enters an Uptrend because Momentum Indicator exceeded the 0 level on December 4, 2019. View odds for this and other indicators: https://t.co/kMULpLck1i #AlphabetIncOrdinaryShares #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/AJNSkFYkGD",2019-12-12 09:10:49.000000,Tickeron,0,-0.125,1205067473441050624,0,1
260,546,755,When Genius Failed: The Rise and Fall of Long-Term Capital Management: https://t.co/pOD2Zui2nd $SPY $VIX $AAPL,2019-11-27 06:03:56.000000,Investing Books,0,-0.5,1199584626823647232,0,1
261,552,5864,"RT @vincent13031925: ""We believe that Tesla $TSLA is a leader in areas that are likely to shape the future of the automotive industry - sof…",2019-12-17 10:30:07.000000,James Larry Taylor,28,0.0,1206899369590632449,0,1
262,553,764,"#FOMO #investing/#trading #Tip If you are suffering from FOMO, then buy 1 share. I bet 99.9% of the time you'll get the chance average down. And wont mind spending a bit more on commission.15 day trials @BlazeCapital. #potstocks #Crypto $SPY $TSX $CGC $AAPL $FB $TSLA $ROKU $MSFT",2019-11-27 04:05:23.000000,Boodajava,0,0.06481481481481481,1199554791124426755,0,1
263,555,767,"If nov monthly candle closes green, my PTs for dec:
$amzn 1900 1937.5
$aapl 277.5
$nflx 235
$ba 383.5 400
$fb 204 208.5 218.5
$wynn 130.5 134 149.5
$dis 157.5
$vrsn 198.5 212
$baba 200 204.5
$bynd 204, 210-212
$rL 115 12
$shop 359 385
$pypl 109.5 113
$ea 106
Your stop is nov low",2019-11-27 04:00:19.000000,MAtheMEATLOAF7,0,-0.1,1199553514642563072,0,1
264,557,5865,"$TSLA closed on Mon., Dec. 16th 2019, at $381.50.

Already have PUTs, but I am hoping to load up at $400 to $420 with more of them.

What will be the excuse for barely hitting minimum guidance in Q4 2018 and extra weak Q1 2019?

I think it is going to be a spectacular 2020 $TSLAQ",2019-12-17 10:28:11.000000,Watuzzi,0,0.08928571428571429,1206898881646223361,0,1
265,558,5866,"‘ $TSLA is and remains one of our biggest and our best short positions. ... We are still bears.’

Jim Chanos

Go, Jim.

$TSLAQ",2019-12-17 10:28:10.000000,Tim Neale,3,0.5,1206898879716704257,0,1
266,559,771,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: https://t.co/flaFs191ka It's FREE! No Credit Card Required! $AMZN $GOOGL $NFLX $FB $AAPL,2019-11-27 03:55:03.000000,OptionAlarm,0,0.4375,1199552191872356352,0,1
267,561,4307,#Elliottwave View: $GOOGL #Google looking higher to 1561 area https://t.co/BsUKZ3rqcz #trading,2019-12-12 05:59:21.000000,Elliottwave Forecast,1,0.25,1205019289415229440,0,1
268,562,774,RT @TrendSpider: $AAPL #AAPL Ugly candle today considering how bullish things looked yesterday https://t.co/3ueCmCmO02,2019-11-27 03:34:55.000000,Federico Käufer Barbé,1,-0.7,1199547124251332609,0,1
269,563,775,@axelroark $AAPL - how far can this stock run? #overpriced,2019-11-27 03:34:42.000000,Mr. Miguelli,0,0.1,1199547069339451393,0,1
270,565,777,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/zchATEEoxW? Winning Option Swing Trades Since 2006  $AMZN $GOOGL $NFLX $FB $AAPL",2019-11-27 03:25:03.000000,OptionAlarm,0,0.21666666666666667,1199544642200653824,0,1
271,566,778,RT @realwillmeade: The Apple $AAPL iPhone 7 and iPhone 8 emits more than 8 times the radiation of the Samsung Galaxy. Yet no one talks abou…,2019-11-27 03:24:22.000000,DragonMotion,22,0.5,1199544469193920512,0,1
272,569,781,"Wife: “My laptop is running slow.” *20 min later* “ugh, I just cleared space how am I out of memory??” Me: honey, you know I’m not good with hints. If you want a new laptop, just say it. Her: “I want the 256gb new MacBook Pro”. Happy wife, happy life. 💁🏻‍♂️💳 thanks $AAPL",2019-11-27 03:13:13.000000,capturetheta135,0,0.17784090909090908,1199541663028383745,0,1
273,570,782,RT @Sandro_power: $AAPL some great gains from buying into support on nov 22 on friday that I explained to my group to increase their positi…,2019-11-27 03:09:47.000000,henry from quickpc,36,0.8,1199540799198748673,0,1
274,573,4308,Mega cap stock and option trading model subscriptions available at Profectus Systems $MSFT $AMZN $GOOGL $AAPL $FB $XOM $JNJ $BABA $GE $T,2019-12-12 04:17:10.000000,Profectus Systems,0,0.4,1204993573386670080,0,1
275,576,4311,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: https://t.co/Roy790xXfr It's FREE! No Credit Card Required! $AMZN $GOOGL $NFLX $FB $AAPL,2019-12-12 03:55:04.000000,OptionAlarm,0,0.4375,1204988013132029952,0,1
276,577,789,"With no late fees, people lazy to pay their debt would love to get this. 
Short $AAPL cc @Keubiko https://t.co/zcPIJCMqji",2019-11-27 02:51:31.000000,Hardwood Tile,0,0.1,1199536201893433344,0,-1
277,582,794,Wtf happened to $AAPL last 5 min 😂dropped like 3 dollars.,2019-11-27 02:42:38.000000,Tom,0,-0.25,1199533967952793600,0,1
278,583,4315,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/jDkMuxKebj? Winning Option Swing Trades Since 2006  $AMZN $GOOGL $NFLX $FB $AAPL",2019-12-12 03:25:02.000000,OptionAlarm,0,0.21666666666666667,1204980454216142848,0,1
279,584,797,"$AAPL

""Apple has increased monthly orders for the latest AirPods Pro from 1 million units to at least 2 million units thanks to healthy demand.""

https://t.co/mepFoA3VYI",2019-11-27 02:40:20.000000,Stefan Constantine,0,0.225,1199533386433540097,0,1
280,585,798,$AAPL #AAPL Ugly candle today considering how bullish things looked yesterday https://t.co/3ueCmCmO02,2019-11-27 02:40:06.000000,TrendSpider,1,-0.7,1199533329122414592,0,1
281,591,5871,RT @crescendo_cap: Awesome bullish action as $tsla closes above $380. Sentiment has switched to positive and it’s a big FU to shorties http…,2019-12-17 10:25:26.000000,Vivian Okoy🌳,1,0.2654545454545455,1206898190777233408,0,1
282,593,5872,"RT @hamids: In June, just 6 mo ago, $TSLA tanked to $180 due to MAJOR misinformation &amp; short selling of 43 Million shares that didn't exist…",2019-12-17 10:25:02.000000,👻 Lars Hansen,28,-0.020833333333333332,1206898090155925504,0,1
283,594,813,$amzn $aapl $nflx $googl $ba $nvda $roku $shop $wynn $hd $fb huge rally setup for next week right now. Thinking first half dec is the sweet spot for cont rally then we start seeing peaks on weekly charts first. Let’s see how we finish the week,2019-11-27 02:09:05.000000,MAtheMEATLOAF7,0,0.195578231292517,1199525522344206338,0,1
284,595,814,"@aje430150 @jimcramer @todd_harrison @DougKass You're too kind. It's been a long ride but if buying $AAPL back at a $1 in 2003 and holding it til now for a 263,000% gain has taught me anything -- it's that you have to look at the next 10,000 days and now the next 100 or 1000 days with your money. https://t.co/EB40wGny0E",2019-11-27 02:05:00.000000,Cody Willard,0,0.11,1199524494928420864,0,1
285,598,817,"@aje430150 @jimcramer In $AAPL at a $1 actually. And in print on TheStreet. 2003. https://t.co/mjYFpx8yvO https://t.co/uDg41grcAy Still long $AAPL too. Thanks for remembering, Mitchell. https://t.co/XuwUSDRKnE",2019-11-27 01:52:01.000000,Cody Willard,0,0.05000000000000001,1199521228240883714,0,1
286,601,820,"Join us for Daily Powerful Watchlist, Swing &amp; Day Option Trading Alerts  Paypal monthly link in bio, $99.99 DM for biweekly link $59.99 $fb $aapl $amzn $nflx $googl $bidu $roku $spy $amd $nvda $tsla $ba $baba $shop https://t.co/ZU53QNL0dD",2019-11-27 01:45:38.000000,Options Trader,0,0.15,1199519622707470337,0,1
287,602,821,@hks55 And $AAPL OTM Puts are cheap af. This one popped very quickly for me today in last 5 mins. https://t.co/BrpbaTrLBz,2019-11-27 01:45:36.000000,BOSTrader™️,0,0.2777777777777778,1199519614482472961,0,1
288,603,822,"$AAPL: 3 golden buying opportunities in the past 7 years.

Spaced about 3 years apart. 

If the same frequency were to repeat, the next one would occur in late 2021 to early 2022.

(Caveat: This is a naive analysis. The uniqueness of latest trough was its STRONGEST bounce-back.) https://t.co/2V4EcWEHuS",2019-11-27 01:42:11.000000,Hadi Taheri,0,0.06111111111111112,1199518753622376448,0,1
289,605,5876,"RT @evannex_com: As $TSLA climbs, ready yourself for a flood of FUD about why the #electricvehicle is really bad for you and gas is better.…",2019-12-17 10:20:48.000000,Joe Gambiste,3,-0.2499999999999999,1206897023657529345,0,-1
290,606,825,$SPX $NDX #ES_F $SPY $FTSE $DAX $YM $DOW Thanks Giving Week : Free money distribution long - All longs banked 3150 weekly target achieved. All flat and no more longs this week! https://t.co/Ey3eKshm6S https://t.co/5aAPyfk6FR,2019-11-27 08:21:04.000000,Topclass,0,0.0425,1199619135250083840,0,1
291,607,826,"RT @OrdOracle: VVIX/VIX ratio has shown divergences at $SPY tops recently, (SPY higher high and VVIX/VIX lower high).  The VVIX/VIX ratio i…",2019-11-27 08:19:47.000000,Sufiy,6,0.14250000000000002,1199618814209658880,0,1
292,608,827,"We are here, in my 🎯 $SPY area of 315/17. Everyone thought, I was crazy? 2 weeks ago... I saw it on the daily $Spy, it was coming. 315.25 $SPY should hit before the open, I don't know how much higher today, we will go? Most people have already left or will be leaving by lunch. https://t.co/XNIIq8HBty",2019-11-27 07:59:42.000000,Offendall,0,0.025000000000000005,1199613759054057472,0,-1
293,610,829,"Looks like Trump has China by the short and curlies. Maybe hold out for a better deal?
$SPY $SPX $VIX
China industrial profits down 9.6% https://t.co/kEfBWohLLn",2019-11-27 07:50:04.000000,jason woron,0,0.1148148148148148,1199611336155529218,0,1
294,616,4328,@Sandro_power Not one but two $googl winners. Sandro you are the best.,2019-12-12 01:51:51.000000,tony,0,1.0,1204957003963150338,0,1
295,619,838,RT @Sandro_power: $SPY when you trade with fear and you guess and assume you never will succeed long term. when you trade with plans and sk…,2019-11-27 07:04:30.000000,Victory110,26,-0.05,1199599868290859015,0,1
296,621,840,"S&amp;P 500 | $SPX | $SPX500 $USD

$Spy still going strong

Long or short it on WCX: https://t.co/73Lclt8ZvY https://t.co/s53xz3jo2c",2019-11-27 06:51:01.000000,Crypto Chief,0,0.12777777777777774,1199596472544714753,0,1
297,622,841,Over bought means nothing for the next few weeks. The IWM telling us the market is broadening out. $spy,2019-11-27 06:40:39.000000,TheGabbyTrader,0,-0.1,1199593863784128512,0,1
298,623,842,$SPY price action is in alignment with US 2020 Elections or Impeachment debate https://t.co/UdSpPfgfYQ #Elliottwave #Trading,2019-11-27 06:28:25.000000,EWF Hassan,0,0.1,1199590785307545600,0,-1
299,626,845,RT @RealTianZeng: front end vol is getting ridiculous. You can buy $SPY 306/305 put spread expiring this Friday for $0.01 to make $1.00. If…,2019-11-27 06:17:07.000000,Lou Vermeille,82,-0.3333333333333333,1199587944794902528,0,1
300,628,847,Speculative Buy signal for Bitcoin. Buy signal for $AVAV. Sell signals for $BECN $DDD and $DLTR. More stocks: https://t.co/lqkrAjVf9b $SPY $GLD https://t.co/1PtsaorQ0W,2019-11-27 06:04:54.000000,LunaticTrader,1,0.5,1199584866574225408,0,1
301,630,849,"RT @EAkraaijeveld: Earn simple, free and easy up to $126 #dollars join now: https://t.co/TRX0IedS14
$GOLD $SPY $ZER $PART $DMB $CRW $BLX $C…",2019-11-27 05:53:22.000000,Kraaijeveld,1,0.2777777777777778,1199581964484911104,0,1
302,634,853,"@Grolden87 @silkdynastystx $SbeS $NHPI #chart are very similar!  Although RockySaaS merger is much bigger then Woodbrook merger 🤑 Get size before filings 💥🚀 #banktank #LONG #HOLD 

$axxa $ttcm $zmrk $qalb $clsi $hmla $mxmy $data $spy $hdii  $cowpp $sbdg $grnf $sdrc $felpu
#banktank big green ♻️ Alert 🚨 https://t.co/hclxCJQAQE",2019-11-27 05:45:15.000000,DBANK777,5,-0.05,1199579925121880064,0,1
303,635,4336,"P&amp;L for 12/11/19 $714.00 - Join us for Daily Powerful Watchlist, Swing &amp; Day Options Trading Alerts - Paypal monthly link in bio, $99.99 DM for biweekly link $59.99 $fb $aapl $amzn $nflx $googl $bidu $roku $spy $amd $nvda $tsla $ba $baba $shop #OptionsTrading #Christmas https://t.co/hWwuI5uD3w",2019-12-12 01:05:51.000000,Options Trader,0,0.15,1204945429688934406,0,1
304,638,857,"@Sandro_power $STUDY the real skills of the Big Picture Leader, winning the market year after year with skills $SPY",2019-11-27 05:27:36.000000,David Wong,0,0.2333333333333333,1199575483479777280,0,1
305,639,858,"$SPY if you’re bullish on small caps and “think it’s breakout”, which in all fairness it could be but I’d like to point out that it “breaks out” every November. Or at least closes higher than it opens. 100% of the time. December looks fun 😅 https://t.co/bihez5ALLN",2019-11-27 05:23:54.000000,Repair Geekz,0,-1.3877787807814454e-17,1199574549320413185,0,1
306,640,4339,"Signs of Major Market Storm Brewing - https://t.co/i9yRnksKcf

$BTC $MSFT $FB $NVDA $BYND $TWLO $BKNG $AMZN $GOOGL $BIDU $BABA $DIS $AAPL $GS $TSLA $NFLX $AMD $BA $CRM $LULU $ROKU",2019-12-12 00:59:08.000000,Exact Option Picks,0,0.0625,1204943737316675584,0,1
307,641,5878,RT @chessNwine: NEW POST: Stock Market Recap 12/16/19 {Video} https://t.co/W8cesbSQaF $BA $NFLX $QQQ $NTRA $TSLA #stocks,2019-12-17 10:19:31.000000,rocobasilisk,4,0.13636363636363635,1206896701291683840,0,1
308,642,861,RT @kpak82: $SPY (weekly)Still have few days left on the short week but tough to go long right at channel resistance. Better to wait for a…,2019-11-27 05:13:02.000000,SunshineTrading,5,0.02097505668934239,1199571816819249152,0,-1
309,649,869,RT @kpak82: $SPY (weekly)Still have few days left on the short week but tough to go long right at channel resistance. Better to wait for a…,2019-11-27 04:57:04.000000,thomaspan,5,0.02097505668934239,1199567799569530881,0,-1
310,653,873,RT @kpak82: $SPY (weekly)Still have few days left on the short week but tough to go long right at channel resistance. Better to wait for a…,2019-11-27 04:50:08.000000,stock-learner,5,0.02097505668934239,1199566051916292096,0,-1
311,654,874,"WL 11/27/19
$TSLA $SPY $SHOP $DIS $AMZN
Hello, so tomorrow will be looking for any breaking news on one stock as well as watching close for things to set up but not gonna force making sure to stay patient and let the set ups
Come to you! Study study study team",2019-11-27 04:48:46.000000,CamTheMan,0,0.625,1199565707543011329,0,1
312,655,875,"Just for shits and giggles, a SPY CALL 17Jan20 @ 335 will be worth 11.60 with a 10% move in the $SPY by 10Dec. Last price today was 12cents.",2019-11-27 04:45:04.000000,Market Musings,1,0.15,1199564778890383360,0,1
313,656,5881,"$TSLA basically looking for similar re-play than the gold $XAUUSD example, same structural play. Thats what i meant yesterday by deep LL-HH rotation as a bullish variable. https://t.co/INDkhpD62a https://t.co/Vs4o6Wy7qV",2019-12-17 10:18:24.000000,Trade_the_Matrix,0,0.0,1206896420273430529,0,1
314,657,5882,$TSLA is now steadily producing and shipping made-in-China Model 3 out of Gigafactory 3 https://t.co/FLf1K1Avxv,2019-12-17 10:18:21.000000,CHItraders,0,0.16666666666666666,1206896408491675648,0,1
315,659,879,"$NFLX 11/25 trade setup 

Setup - downgrade, popped into prior day close then reject so jumped on it. 

Risk - break above yest close 

Outcome -25% 

Takeaway - A+ setup got lazy on exit. Didn’t even up stop to breakeven. Didn’t even look at $SPY. Sold on red to green move. https://t.co/6K0pIiCHsw",2019-11-27 04:43:32.000000,4th Quarter Capital,1,-0.09,1199564392674689025,0,1
316,661,881,"@craig_carmon @BinDaddys $SbeS 004 is dirt cheap folks! People are catching on 💎 the opportunity to get size before filings 💥 SaaS merger 💥🚀 #banktank #LONG #HOLD 

$axxa $ttcm $zmrk $qalb $clsi $hmla $mxmy $data $spy $hdii  $cowpp $pdiv $cwtc $sbdg  $grnf $sdrc $felpu
#banktank big green ♻️ Alert 🚨 https://t.co/jpJKZwwjAA",2019-11-27 04:40:40.000000,DBANK777,9,0.17,1199563670973378561,0,1
317,662,882,RT @kpak82: $SPY (weekly)Still have few days left on the short week but tough to go long right at channel resistance. Better to wait for a…,2019-11-27 04:39:36.000000,Snake,5,0.02097505668934239,1199563401942519808,0,-1
318,663,883,$SPY (weekly)Still have few days left on the short week but tough to go long right at channel resistance. Better to wait for a pb or look for a short trade to set up. https://t.co/me1hagKmuQ,2019-11-27 04:35:06.000000,kpak,5,0.0183531746031746,1199562268867997696,0,1
319,665,5884,"RT @evannex_com: As $TSLA climbs, ready yourself for a flood of FUD about why the #electricvehicle is really bad for you and gas is better.…",2019-12-17 10:17:06.000000,Tesla Taylor,3,-0.2499999999999999,1206896093486886912,0,-1
320,667,4350,"$AAPL - Trade Idea - Dec 13 272.50 C - bid/ask: .93/1.01

Tested 271 today and closed at 270.77

Price action was strong today

273-275 looks possible this week

Look for 271 to hold

--
$AMZN $AMD $BA $BABA $BYND $FB $AAPL $GOOGL $NFLX $NVDA $ROKU #SNAP $SPX $SPY $ES $IWM https://t.co/VL9fSPoXpk",2019-12-12 00:15:15.000000,EliteOptionsTrader,1,0.10833333333333332,1204932693042974726,0,1
321,673,5888,RT @BradMunchen: $TSLA needs a whopping 59K in global sales this month (20% &gt; Mar'19 record high) in order to reach the 2019 target of 360K…,2019-12-17 10:13:32.000000,JC Oviedo,3,0.08,1206895194643353600,0,1
322,674,894,"$ROKU  $SHOP $AMZN $CMG $GOOGL $DIS on my watchlist tomorrow. 

$AMZN looking for break above 1800
$ROKU watching for break above 165 and continuation higher.
$SHOP if it pulls back to 330 or 325 area, I am looking for a bounce and continuation higher.",2019-11-27 03:26:13.000000,Real Day Trader,1,0.1,1199544932832366598,0,1
323,676,896,RT @afortunetrading: $googl - low volume pullback last few days and this week is low volume week + breakout today - Bullish going into next…,2019-11-27 03:06:30.000000,Mirza,0,-0.05,1199539973730504704,0,1
324,678,4354,"@Sandro_power No live stream tonight, but that give you just more time to $STUDY the previous streams with great plans like $AAPL $GOOGL $TSLA with correct calls year after year",2019-12-11 23:57:29.000000,CliftonW,0,0.2662878787878788,1204928222166691847,0,1
325,683,4356,"$SBES running since Nov 1, New Highs and solid support. Coming ut of #oversold territory. #watchlist #daytrader #Breakout #stocks 

$NFLX $LULU $AMRX $LOVE $LMPX $FORM $FTSV $TSM $PLCE $NDSN $ADSK $ANSS",2019-12-12 12:53:52.000000,Flippedtrade,0,0.21212121212121213,1205123604628877314,0,1
326,684,5889,$spy $gspc $aapl $nflx $goog $tsla NMC Health shares dive after Muddy Waters reveals short  https://t.co/086GKvUgGS,2019-12-17 10:12:58.000000,FaisamTrader,0,0.0,1206895054717149184,0,1
327,690,910,A great community to #learn and #educate . We trade everything - long - short - options - live charting - competitions - Organized and efficient. Easy to use. Bad habits die hard!! #stocks #market #potstocks #cannabis $Spy $fb $aapl $nflx $amzn $roku $googl $cgc $acb $apha $cron https://t.co/w307UUwmbH,2019-11-27 00:06:13.000000,Boodajava,4,0.02342397186147189,1199494604770463749,0,1
328,693,913,"We expect a broad weakening of $GOOGL.

https://t.co/GQZgr8oGBl https://t.co/z4Nn2A3YBs",2019-11-26 23:46:37.000000,AgoraOpus Portfolio Construction,0,0.0625,1199489670733844481,0,1
329,694,4363,"$NFLX rough night... 293.12 possible, then 292.29... below that 287.57...

If strong 297.52, then 299.43, 300.84 and finally 302.44... https://t.co/NxQV7boYC8",2019-12-12 12:26:51.000000,Bubble Head,0,0.08333333333333331,1205116808182796289,0,-1
330,695,915,"#Facebook $F was rival bidder for #Fitbit $FIT  so says @CNBC 
Again, the #IPO was $20.-, a hard pill 💊 to swallow @parkjames | The $GOOGL buyout is for $7.35 a share unless... $AMZ wants in~?!",2019-11-26 23:33:58.000000,Jay A. Breen,1,0.11944444444444445,1199486488922263552,0,1
331,698,5890,$spy $gspc $aapl $nflx $goog $tsla EasyJet downgraded to sell at UBS  https://t.co/p6nBUYE8Ev,2019-12-17 10:12:57.000000,FaisamTrader,0,0.0,1206895051005202433,0,-1
332,700,922,"RT @optionstradin17: Full transparency, but 9/10 of my long term plays are green with great profits. That’s 90%...make that money!!

$spy $…",2019-11-26 23:02:25.000000,matthew,2,0.275,1199478547808735232,0,1
